,col1
1389,\xf0\x9f\x8d\xb1
1390,\xf0\x9f\x92\x84
1391,\xf0\x9f\x94\xbd
1392,\xf0\x9f\xa7\x83
1393,\xf0\x9f\x91\xa7
1394,\xf0\x9f\xa4\xb2
1395,\xf0\x9f\xa4\xad
1396,\xf0\x9f\xa5\x91
1397,\xf0\x9f\x8d\xab
1398,\xf0\x9f\x90\x94
1399,\xf0\x9f\xa7\x94
1400,\xf0\x9f\x87\xba
1401,\xf0\x9f\xa6\x91
1402,\xf0\x9f\xab\xb6
1403,\xf0\x9f\x94\xab
1404,\xf0\x9f\x8e\xba
1405,\xf0\x9f\xa9\xba
1406,\xf0\x9f\x95\x9f
1407,\xf0\x9f\x95\x8d
1408,\xf0\x9f\x86\x97
1409,\xf0\x9f\x8c\xbb
1410,\xf0\x9f\xa5\x95
1411,\xf0\x9f\xa6\xb8
1412,\xf0\x9f\xa5\x8e
1413,\xf0\x9f\x9a\xb0
1414,\xf0\x9f\x8e\xb3
1415,\xf0\x9f\x92\xa0
1416,\xf0\x9f\x88\xb2
1417,\xf0\x9f\xaa\xbf
1418,\xf0\x9f\x9a\xbe
1419,\xf0\x9f\x91\xa0
1420,\xf0\x9f\xa5\x81
1421,\xf0\x9f\x8f\xbf
1422,\xf0\x9f\xa7\x8d
1423,\xf0\x9f\x8e\xb9
1424,\xf0\x9f\x94\xb5
1425,\xf0\x9f\x8f\x95
1426,\xf0\x9f\x95\x99
1427,\xf0\x9f\x92\xb3
1428,\xf0\x9f\x93\x82
1429,\xf0\x9f\x8d\x8f
1430,\xf0\x9f\x8f\xba
1431,\xf0\x9f\x80\x84
1432,\xf0\x9f\x8d\xa3
1433,\xf0\x9f\xa5\x9b
1434,\xf0\x9f\x94\xb4
1435,\xf0\x9f\xa7\x84
1436,\xf0\x9f\x8e\x9f
1437,\xf0\x9f\xa5\xb1
1438,\xf0\x9f\x8d\xb6
1439,\xf0\x9f\x8e\xb4
1440,\xf0\x9f\x8e\xbc
1441,\xf0\x9f\x9a\x97
1442,\xf0\x9f\xaa\xa0
1443,\xf0\x9f\x9b\x9d
1444,\xf0\x9f\x8d\xa9
1445,\xf0\x9f\x95\xb5
1446,\xf0\x9f\x9a\x86
1447,\xf0\x9f\xa6\xbc
1448,\xf0\x9f\x8e\x92
1449,\xf0\x9f\xab\x90
1450,\xf0\x9f\x90\x8b
1451,\xf0\x9f\xa4\xaa
1452,\xf0\x9f\x91\xae
1453,\xf0\x9f\x8e\xb1
1454,\xf0\x9f\x94\xa4
1455,\xf0\x9f\x98\xb0
1456,\xf0\x9f\x8f\xa7
1457,\xf0\x9f\x9b\xa9
1458,\xf0\x9f\x90\x9e
1459,\xf0\x9f\xa6\xa9
1460,\xf0\x9f\x8e\xa2
1461,\xf0\x9f\x8c\xa1
1462,\xf0\x9f\x87\xa8
1463,\xf0\x9f\x8f\x9a
1464,\xf0\x9f\x8e\x8c
1465,\xf0\x9f\x8d\xa2
1466,\xf0\x9f\xa7\xa1
1467,\xf0\x9f\x86\x98
1468,\xf0\x9f\x9f\xa3
1469,\xf0\x9f\x8d\xae
1470,\xf0\x9f\x87\xbb
1471,\xf0\x9f\xa6\xa5
1472,\xf0\x9f\x92\xbb
1473,\xf0\x9f\x94\x85
1474,\xf0\x9f\xa6\x88
1475,\xf0\x9f\xa7\x93
1476,\xf0\x9f\x9a\x98
1477,\xf0\x9f\x98\x82
1478,\xf0\x9f\xa4\xa1
1479,\xf0\x9f\xa9\xb3
1480,\xf0\x9f\x90\x9f
1481,\xf0\x9f\x86\x93
1482,\xf0\x9f\x8c\x91
1483,\xf0\x9f\x94\xb2
1484,\xf0\x9f\x92\xb4
1485,\xf0\x9f\x87\xb4
1486,\xf0\x9f\x91\x85
1487,\xf0\x9f\x93\x9d
1488,\xf0\x9f\x8e\xb2
1489,\xf0\x9f\x8f\x87
1490,\xf0\x9f\x96\x90
1491,\xf0\x9f\x91\x9a
1492,\xf0\x9f\x98\xa4
1493,\xf0\x9f\x8f\x8e
1494,\xf0\x9f\x95\xb7
1495,\xf0\x9f\x8e\xb6
1496,\xf0\x9f\x98\x8d
1497,\xf0\x9f\x93\x8e
1498,\xf0\x9f\x95\x92
1499,\xf0\x9f\x93\x9f
1500,\xf0\x9f\x87\xa7
1501,\xf0\x9f\x94\xa0
1502,\xf0\x9f\x9a\x9e
1503,\xf0\x9f\xa4\x8d
1504,\xf0\x9f\x9b\xbb
1505,\xf0\x9f\x94\x83
1506,\xf0\x9f\xa6\x9e
1507,\xf0\x9f\x8f\x96
1508,\xf0\x9f\x8c\x9e
1509,\xf0\x9f\xa7\xa4
1510,\xf0\x9f\xaa\x9e
1511,\xf0\x9f\x8d\x96
1512,\xf0\x9f\x8f\x80
1513,\xf0\x9f\x8c\xab
1514,\xf0\x9f\x8d\x86
1515,\xf0\x9f\x90\x97
1516,\xf0\x9f\x8d\x8c
1517,\xf0\x9f\x92\x83
1518,\xf0\x9f\x8d\xa7
1519,\xf0\x9f\x94\x9e
1520,\xf0\x9f\xa6\x86
1521,\xf0\x9f\xa4\xa9
1522,\xf0\x9f\xab\x97
1523,\xf0\x9f\x8e\xb0
1524,\xf0\x9f\x93\xb9
1525,\xf0\x9f\xa6\xbf
1526,\xf0\x9f\x98\xac
1527,\xf0\x9f\x8f\xa0
1528,\xf0\x9f\x98\xae
1529,\xf0\x9f\x9f\xa5
1530,\xf0\x9f\x8f\xa2
1531,\xf0\x9f\x92\x82
1532,\xf0\x9f\xaa\xa2
1533,\xf0\x9f\x85\xbf
1534,\xf0\x9f\x95\xb8
1535,\xf0\x9f\xaa\x96
1536,\xf0\x9f\xaa\x87
1537,\xf0\x9f\xab\xb5
1538,\xf0\x9f\x8d\x88
1539,\xf0\x9f\x8d\xa0
1540,\xf0\x9f\x90\xa4
1541,\xf0\x9f\x8f\x86
1542,\xf0\x9f\x99\x87
1543,\xf0\x9f\x8d\x90
1544,\xf0\x9f\x98\xad
1545,\xf0\x9f\x8d\xb7
1546,\xf0\x9f\x8c\x98
1547,\xf0\x9f\x8f\x84
1548,\xf0\x9f\x92\x87
1549,\xf0\x9f\xa7\x8b
1550,\xf0\x9f\x8c\x96
1551,\xf0\x9f\x8d\x9a
1552,\xf0\x9f\xa7\x98
1553,\xf0\x9f\xa7\xbe
1554,\xf0\x9f\x8f\xab
1555,\xf0\x9f\xa9\xb9
1556,\xf0\x9f\xaa\xb6
1557,\xf0\x9f\x9b\x81
1558,\xf0\x9f\x8e\x96
1559,\xf0\x9f\x9f\xa4
1560,\xf0\x9f\x87\xa6
1561,\xf0\x9f\x98\xb1
1562,\xf0\x9f\x94\x98
1563,\xf0\x9f\x90\xa0
1564,\xf0\x9f\x91\x84
1565,\xf0\x9f\xa4\xb5
1566,\xf0\x9f\xa7\x89
1567,\xf0\x9f\xa6\xa8
1568,\xf0\x9f\x91\xad
1569,\xf0\x9f\x8e\x99
1570,\xf0\x9f\xa7\xbb
1571,\xf0\x9f\x91\xb3
1572,\xf0\x9f\x97\x84
1573,\xf0\x9f\x93\xb4
1574,\xf0\x9f\x93\x9b
1575,\xf0\x9f\x90\x88
1576,\xf0\x9f\xa7\xb2
1577,\xf0\x9f\x8e\x89
1578,\xf0\x9f\x92\xb1
1579,\xf0\x9f\x87\xb2
1580,\xf0\x9f\x91\x8a
1581,\xf0\x9f\x95\x95
1582,\xf0\x9f\xab\xa2
1583,\xf0\x9f\x9b\x9e
1584,\xf0\x9f\x9a\x82
1585,\xf0\x9f\xa5\x8d
1586,\xf0\x9f\xa6\xb0
1587,\xf0\x9f\x8d\xa6
1588,\xf0\x9f\xaa\xbc
1589,\xf0\x9f\x94\xa7
1590,\xf0\x9f\x8e\xab
1591,\xf0\x9f\xa4\xa7
1592,\xf0\x9f\x98\xbe
1593,\xf0\x9f\x88\xb8
1594,\xf0\x9f\x95\x9d
1595,\xf0\x9f\x94\xaa
1596,\xf0\x9f\x8d\x87
1597,\xf0\x9f\x91\x9c
1598,\xf0\x9f\x96\xa8
1599,\xf0\x9f\x9a\xa9
1600,\xf0\x9f\x91\x83
1601,\xf0\x9f\x85\xb0
1602,\xf0\x9f\xa9\xb8
1603,\xf0\x9f\xa4\xaf
1604,\xf0\x9f\x92\x86
1605,\xf0\x9f\x8d\x9d
1606,\xf0\x9f\x8e\xae
1607,\xf0\x9f\x9a\x80
1608,\xf0\x9f\x8c\x99
1609,\xf0\x9f\x9b\xb0
1610,\xf0\x9f\x88\xaf
1611,\xf0\x9f\x95\x9e
1612,\xf0\x9f\x8e\x88
1613,\xf0\x9f\x94\xa9
1614,\xf0\x9f\x91\xa2
1615,\xf0\x9f\x92\x8c
1616,\xf0\x9f\x8f\x8d
1617,\xf0\x9f\x9b\xb6
1618,\xf0\x9f\xa4\x94
1619,\xf0\x9f\x95\x97
1620,\xf0\x9f\xaa\xa1
1621,\xf0\x9f\xa6\x81
1622,\xf0\x9f\xa7\x97
1623,\xf0\x9f\x83\x8f
1624,\xf0\x9f\xa4\x9f
1625,\xf0\x9f\x95\x96
1626,\xf0\x9f\x88\x9a
1627,\xf0\x9f\x9a\xba
1628,\xf0\x9f\x90\x8f
1629,\xf0\x9f\x95\x9c
1630,\xf0\x9f\x92\xb0
1631,\xf0\x9f\x8c\xb9
1632,\xf0\x9f\x9b\x92
1633,\xf0\x9f\x90\xae
1634,\xf0\x9f\x87\xb6
1635,\xf0\x9f\x8f\x98
1636,\xf0\x9f\x93\xb2
1637,\xf0\x9f\xa7\x8f
1638,\xf0\x9f\x94\x99
1639,\xf0\x9f\xa9\xb6
1640,\xf0\x9f\x9b\xa1
1641,\xf0\x9f\x89\x91
1642,\xf0\x9f\x94\xae
1643,\xf0\x9f\x8e\xa4
1644,\xf0\x9f\xa6\x80
1645,\xf0\x9f\x97\xa1
1646,\xf0\x9f\x8d\x94
1647,\xf0\x9f\x9a\xac
1648,\xf0\x9f\x91\x81
1649,\xf0\x9f\xa4\x9b
1650,\xf0\x9f\x8c\x9a
1651,\xf0\x9f\x87\xbd
1652,\xf0\x9f\x99\x8b
1653,\xf0\x9f\x98\x87
1654,\xf0\x9f\x8f\x94
1655,\xf0\x9f\x92\xa3
1656,\xf0\x9f\x8c\xb8
1657,\xf0\x9f\xa6\x84
1658,\xf0\x9f\x8c\x87
1659,\xf0\x9f\x8d\xbd
1660,\xf0\x9f\x93\xa2
1661,\xf0\x9f\xa7\xa8
1662,\xf0\x9f\xaa\xab
1663,\xf0\x9f\x93\x98
1664,\xf0\x9f\xa6\xb9
1665,\xf0\x9f\xab\xa6
1666,\xf0\x9f\xa5\x97
1667,\xf0\x9f\xa7\xb0
1668,\xf0\x9f\x8f\x88
1669,\xf0\x9f\x9a\x9a
1670,\xf0\x9f\x8c\x97
1671,\xf0\x9f\x87\xae
1672,\xf0\x9f\x87\xbe
1673,\xf0\x9f\xa7\x81
1674,\xf0\x9f\xaa\xba
1675,\xf0\x9f\xa5\xb2
1676,\xf0\x9f\x86\x94
1677,\xf0\x9f\xab\x82
1678,\xf0\x9f\x90\x83
1679,\xf0\x9f\x95\xa2
1680,\xf0\x9f\xa7\xa0
1681,\xf0\x9f\x95\xb4
1682,\xf0\x9f\x90\x82
1683,\xf0\x9f\x8d\xa8
1684,\xf0\x9f\x91\xb6
1685,\xf0\x9f\x94\xa6
1686,\xf0\x9f\x9a\x8c
1687,\xf0\x9f\x9b\x8e
1688,\xf0\x9f\xa6\x8b
1689,\xf0\x9f\x8f\xaf
1690,\xf0\x9f\x94\x8e
1691,\xf0\x9f\x90\x86
1692,\xf0\x9f\x91\xb9
1693,\xf0\x9f\xa6\x8a
1694,\xf0\x9f\xa6\xb7
1695,\xf0\x9f\x94\x8c
1696,\xf0\x9f\x9b\xba
1697,\xf0\x9f\x8c\xa0
1698,\xf0\x9f\x9b\x9f
1699,\xf0\x9f\x90\x9b
1700,\xf0\x9f\x94\xac
1701,\xf0\x9f\x8d\x9f
1702,\xf0\x9f\xaa\xa5
1703,\xf0\x9f\x92\xb2
1704,\xf0\x9f\x90\xb4
1705,\xf0\x9f\x9b\x82
1706,\xf0\x9f\x91\x9f
1707,\xf0\x9f\x94\x90
1708,\xf0\x9f\xa4\xa0
1709,\xf0\x9f\x94\x9a
1710,\xf0\x9f\x90\xa7
1711,\xf0\x9f\x93\xba
1712,\xf0\x9f\x8e\x93
1713,\xf0\x9f\x9a\xb8
1714,\xf0\x9f\x86\x9a
1715,\xf0\x9f\x95\x94
1716,\xf0\x9f\x94\x96
1717,\xf0\x9f\x98\xb7
1718,\xf0\x9f\x95\xa1
1719,\xf0\x9f\x91\x8c
1720,\xf0\x9f\x9a\x94
1721,\xf0\x9f\xa4\xb1
1722,\xf0\x9f\x8d\x93
1723,\xf0\x9f\x92\xab
1724,\xf0\x9f\x98\xa1
1725,\xf0\x9f\x95\x98
1726,\xf0\x9f\x87\xbf
1727,\xf0\x9f\x8d\xbe
1728,\xf0\x9f\x9a\x8e
1729,\xf0\x9f\xab\x93
1730,\xf0\x9f\x97\xb3
1731,\xf0\x9f\xa9\xb1
1732,\xf0\x9f\xa5\x84
1733,\xf0\x9f\x9a\xbc
1734,\xf0\x9f\xa6\xb2
1735,\xf0\x9f\x92\xb7
1736,\xf0\x9f\x92\x9b
1737,\xf0\x9f\x93\xb5
1738,\xf0\x9f\x96\xbc
1739,\xf0\x9f\xa5\x85
1740,\xf0\x9f\x8f\x85
1741,\xf0\x9f\x88\xb9
1742,\xf0\x9f\x87\xb0
1743,\xf0\x9f\x90\xa5
1744,\xf0\x9f\x94\xb3
1745,\xf0\x9f\x97\xba
1746,\xf0\x9f\x95\xa3
1747,\xf0\x9f\x98\x99
1748,\xf0\x9f\x8f\xbb
1749,\xf0\x9f\x94\x8f
1750,\xf0\x9f\xaa\x98
1751,\xf0\x9f\x9a\xa2
1752,\xf0\x9f\x8f\x97
1753,\xf0\x9f\x9a\x9d
1754,\xf0\x9f\x88\xba
1755,\xf0\x9f\x8f\x82
1756,\xf0\x9f\x90\x9c
1757,\xf0\x9f\xa7\x96
1758,\xf0\x9f\xab\xb3
1759,\xf0\x9f\x8c\x88
1760,\xf0\x9f\xaa\x85
1761,\xf0\x9f\x8c\x80
1762,\xf0\x9f\x8c\xb1
1763,\xf0\x9f\xa7\x8e
1764,\xf0\x9f\x9a\x9b
1765,\xf0\x9f\xa6\xbe
1766,\xf0\x9f\xa4\x93
1767,\xf0\x9f\xa7\xa7
1768,\xf0\x9f\xa5\x8f
1769,\xf0\x9f\x86\x92
1770,\xf0\x9f\x8f\xa9
1771,\xf0\x9f\xa4\x90
1772,\xf0\x9f\x8e\xbd
1773,\xf0\x9f\xa6\x8e
1774,\xf0\x9f\x8d\x8b
1775,\xf0\x9f\x92\x91
1776,\xf0\x9f\x9a\x99
1777,\xf0\x9f\xa4\x98
1778,\xf0\x9f\xa5\xbc
1779,\xf0\x9f\x90\x84
1780,\xf0\x9f\x95\x8b
1781,\xf0\x9f\x8d\x84
1782,\xf0\x9f\x8d\xaf
1783,\xf0\x9f\x98\x85
1784,\xf0\x9f\x96\x8d
1785,\xf0\x9f\x92\x8b
1786,\xf0\x9f\xa5\x9c
1787,\xf0\x9f\x93\x81
1788,\xf0\x9f\x91\xbe
1789,\xf0\x9f\xa5\x93
1790,\xf0\x9f\x95\xa4
1791,\xf0\x9f\x8c\xad
1792,\xf0\x9f\x92\xa5
1793,\xf0\x9f\x8c\x9b
1794,\xf0\x9f\xa5\x8b
1795,\xf0\x9f\xaa\xac
1796,\xf0\x9f\x91\x8d
1797,\xf0\x9f\xa6\xa3
1798,\xf0\x9f\x98\x93
1799,\xf0\x9f\x8d\xaa
1800,\xf0\x9f\x98\x95
1801,\xf0\x9f\x98\xb8
1802,\xf0\x9f\xa6\xaf
1803,\xf0\x9f\xaa\xa6
1804,\xf0\x9f\x98\xbf
1805,\xf0\x9f\xaa\x91
1806,\xf0\x9f\x93\xad
1807,\xf0\x9f\x8f\xbc
1808,\xf0\x9f\x99\x88
1809,\xf0\x9f\x8f\xb9
1810,\xf0\x9f\xaa\xb0
1811,\xf0\x9f\xa6\x82
1812,\xf0\x9f\x93\x87
1813,\xf0\x9f\x93\x8f
1814,\xf0\x9f\x8c\x94
1815,\xf0\x9f\x94\x94
1816,\xf0\x9f\x92\xa7
1817,\xf0\x9f\xa5\x9a
1818,\xf0\x9f\x98\x86
1819,\xf0\x9f\x93\x99
1820,\xf0\x9f\x9b\x84
1821,\xf0\x9f\x90\x89
1822,\xf0\x9f\xa6\x96
1823,\xf0\x9f\x8f\xb8
1824,\xf0\x9f\x87\xaa
1825,\xf0\x9f\x95\x93
1826,\xf0\x9f\x8d\xbb
1827,\xf0\x9f\x9a\xbb
1828,\xf0\x9f\x8c\x82
1829,\xf0\x9f\x98\x80
1830,\xf0\x9f\x8d\xb9
1831,\xf0\x9f\xab\x98
1832,\xf0\x9f\x97\xa8
1833,\xf0\x9f\xaa\xae
1834,\xf0\x9f\x9b\x8c
1835,\xf0\x9f\x93\x9a
1836,\xf0\x9f\x9a\xbf
1837,\xf0\x9f\xa5\x9f
1838,\xf0\x9f\x8e\x9a
1839,\xf0\x9f\xa4\x9d
1840,\xf0\x9f\x96\xb1
1841,\xf0\x9f\x97\x9c
1842,\xf0\x9f\x93\x91
1843,\xf0\x9f\x92\x99
1844,\xf0\x9f\xab\xb8
1845,\xf0\x9f\x90\xa3
1846,\xf0\x9f\x94\xa1
1847,\xf0\x9f\xa5\x8c
1848,\xf0\x9f\xa6\xa4
1849,\xf0\x9f\x95\xba
1850,\xf0\x9f\x98\x9e
1851,\xf0\x9f\xa7\xbc
1852,\xf0\x9f\xab\x96
1853,\xf0\x9f\xa5\xac
1854,\xf0\x9f\xa6\x85
1855,\xf0\x9f\xa4\xb9
1856,\xf0\x9f\xaa\x99
1857,\xf0\x9f\xa5\x80
1858,\xf0\x9f\x9a\xb7
1859,\xf0\x9f\x95\xb9
1860,\xf0\x9f\xa9\xb0
1861,\xf0\x9f\x96\xb2
1862,\xf0\x9f\x98\x94
1863,\xf0\x9f\x93\xb1
1864,\xf0\x9f\x91\xa4
1865,\xf0\x9f\x94\xa5
1866,\xf0\x9f\x9a\xb4
1867,\xf0\x9f\x9b\x96
1868,\xf0\x9f\xa4\xbd
1869,\xf0\x9f\x9a\xb9
1870,\xf0\x9f\x8d\x92
1871,\xf0\x9f\xa4\x8f
1872,\xf0\x9f\x93\x89
1873,\xf0\x9f\x90\x9d
1874,\xf0\x9f\x8c\x92
1875,\xf0\x9f\x9a\xaa
1876,\xf0\x9f\xaa\xa9
1877,\xf0\x9f\x93\xaa
1878,\xf0\x9f\xaa\x82
1879,\xf0\x9f\xaa\x94
1880,\xf0\x9f\xa6\xad
1881,\xf0\x9f\x92\x90
1882,\xf0\x9f\x92\x85
1883,\xf0\x9f\x9f\xa9
1884,\xf0\x9f\xa7\xba
1885,\xf0\x9f\x8c\xb3
1886,\xf0\x9f\xab\x83
1887,\xf0\x9f\x93\xb3
1888,\xf0\x9f\x97\xbb
1889,\xf0\x9f\xa7\x99
1890,\xf0\x9f\xa7\xae
1891,\xf0\x9f\x90\xbb
1892,\xf0\x9f\x93\x97
1893,\xf0\x9f\x92\x8a
1894,\xf0\x9f\x94\x80
1895,\xf0\x9f\x9a\x8f
1896,\xf0\x9f\xa7\x91
1897,\xf0\x9f\x8d\xb2
1898,\xf0\x9f\x91\x9b
1899,\xf0\x9f\xa5\x8a
1900,\xf0\x9f\xa7\xbf
1901,\xf0\x9f\x94\xaf
1902,\xf0\x9f\x9b\xb5
1903,\xf0\x9f\x9b\x8d
1904,\xf0\x9f\x94\xa3
1905,\xf0\x9f\x98\xa5
1906,\xf0\x9f\x93\x9c
1907,\xf0\x9f\x90\xb7
1908,\xf0\x9f\x99\x8e
1909,\xf0\x9f\xa7\xaf
1910,\xf0\x9f\xab\x99
1911,\xf0\x9f\x9a\xbd
1912,\xf0\x9f\x95\xa7
1913,\xf0\x9f\x98\x9a
1914,\xf0\x9f\x8d\xba
1915,\xf0\x9f\x87\xab
1916,\xf0\x9f\x8e\xac
1917,\xf0\x9f\x9a\xaf
1918,\xf0\x9f\x8c\x8e
1919,\xf0\x9f\x92\xa6
1920,\xf0\x9f\x90\x8e
1921,\xf0\x9f\x8d\x85
1922,\xf0\x9f\xa7\xa3
1923,\xf0\x9f\x9b\xa5
1924,\xf0\x9f\xa4\xa5
1925,\xf0\x9f\xa6\x9f
1926,\xf0\x9f\x93\xb0
1927,\xf0\x9f\x9a\xb6
1928,\xf0\x9f\xa7\xb5
1929,\xf0\x9f\x91\x80
1930,\xf0\x9f\x8c\x95
1931,\xf0\x9f\x8f\x99
1932,\xf0\x9f\x94\x8a
1933,\xf0\x9f\xa5\x83
1934,\xf0\x9f\x87\xb7
1935,\xf0\x9f\x9a\xab
1936,\xf0\x9f\x91\xb2
1937,\xf0\x9f\x9b\x97
1938,\xf0\x9f\x93\xbc
1939,\xf0\x9f\x97\xbd
1940,\xf0\x9f\x95\xaf
1941,\xf0\x9f\x92\x9d
1942,\xf0\x9f\x9a\x9f
1943,\xf0\x9f\x93\xa0
1944,\xf0\x9f\x94\xb6
1945,\xf0\x9f\x91\xa6
1946,\xf0\x9f\x90\xbe
1947,\xf0\x9f\x99\x8c
1948,\xf0\x9f\xa4\xac
1949,\xf0\x9f\xa6\xb1
1950,\xf0\x9f\x9a\x83
1951,\xf0\x9f\x91\xb4
1952,\xf0\x9f\x94\x93
1953,\xf0\x9f\x90\x99
1954,\xf0\x9f\x90\xb9
1955,\xf0\x9f\x87\xb3
1956,\xf0\x9f\x91\x94
1957,\xf0\x9f\x9f\xab
1958,\xf0\x9f\xa5\xb0
1959,\xf0\x9f\x9b\xa3
1960,\xf0\x9f\x8e\xbe
1961,\xf0\x9f\xa7\x88
1962,\xf0\x9f\x87\xb5
1963,\xf0\x9f\xa5\xb6
1964,\xf0\x9f\x98\x97
1965,\xf0\x9f\x95\x8e
1966,\xf0\x9f\x99\x89
1967,\xf0\x9f\x91\xb8
1968,\xf0\x9f\xa5\xae
1969,\xf0\x9f\x95\x8a
1970,\xf0\x9f\x9b\x80
1971,\xf0\x9f\x92\xa9
1972,\xf0\x9f\x8f\x8a
1973,\xf0\x9f\x93\xb7
1974,\xf0\x9f\xa7\x87
1975,\xf0\x9f\x87\xaf
1976,\xf0\x9f\x91\xa9
1977,\xf0\x9f\x93\xae
1978,\xf0\x9f\x9a\xa6
1979,\xf0\x9f\x8f\x81
1980,\xf0\x9f\xaa\x9f
1981,\xf0\x9f\x98\xaf
1982,\xf0\x9f\x8c\xbf
1983,\xf0\x9f\x91\x92
1984,\xf0\x9f\x95\x91
1985,\xf0\x9f\x92\x98
1986,\xf0\x9f\x8d\x95
1987,\xf0\x9f\x9a\x84
1988,\xf0\x9f\xa7\xaa
1989,\xf0\x9f\x9a\x8a
1990,\xf0\x9f\x95\x9b
1991,\xf0\x9f\xaa\xb3
1992,\xf0\x9f\xaa\x92
1993,\xf0\x9f\x86\x99
1994,\xf0\x9f\x97\x82
1995,\xf0\x9f\x99\x83
1996,\xf0\x9f\x9a\x81
1997,\xf0\x9f\x8c\xae
1998,\xf0\x9f\x92\x9f
1999,\xf0\x9f\x9a\x8b
2000,\xf0\x9f\xa7\xab
2001,\xf0\x9f\x8f\xa5
2002,\xf0\x9f\xa7\x80
2003,\xf0\x9f\x8e\x86
2004,\xf0\x9f\x9b\xa0
2005,\xf0\x9f\x8d\x80
2006,\xf0\x9f\x91\xb5
2007,\xf0\x9f\x8e\xaf
2008,\xf0\x9f\xa6\x97
2009,\xf0\x9f\x8d\x91
2010,\xf0\x9f\x9b\xac
2011,\xf0\x9f\x94\xbb
2012,\xf0\x9f\x99\x86
2013,\xf0\x9f\xa5\x99
2014,\xf0\x9f\x86\x8e
2015,\xf0\x9f\x94\xb0
2016,\xf0\x9f\x99\x82
2017,\xf0\x9f\x91\xba
2018,\xf0\x9f\x91\xac
2019,\xf0\x9f\xa6\x9b
2020,\xf0\x9f\x8f\x9b
2021,\xf0\x9f\x92\x8d
2022,\xf0\x9f\x98\xa8
2023,\xf0\x9f\x9b\xb4
2024,\xf0\x9f\x8e\x82
2025,\xf0\x9f\xa6\xae
2026,\xf0\x9f\x8c\x9f
2027,\xf0\x9f\x9a\x88
2028,\xf0\x9f\x90\xa6
2029,\xf0\x9f\x8c\x85
2030,\xf0\x9f\x90\x91
2031,\xf0\x9f\x92\xad
2032,\xf0\x9f\xa6\x98
2033,\xf0\x9f\xa7\x9d
2034,\xf0\x9f\x94\xba
2035,\xf0\x9f\x92\x96
2036,\xf0\x9f\x8e\xa3
2037,\xf0\x9f\xa4\xb7
2038,\xf0\x9f\x93\x8c
2039,\xf0\x9f\x8e\xa8
2040,\xf0\x9f\xa5\xbd
2041,\xf0\x9f\x93\xa8
2042,\xf0\x9f\x94\x9d
2043,\xf0\x9f\x93\x96
2044,\xf0\x9f\xa6\xb5
2045,\xf0\x9f\xa5\x90
2046,\xf0\x9f\x93\x90
2047,\xf0\x9f\x90\xab
2048,\xf0\x9f\xa5\xbe
2049,\xf0\x9f\x8c\xb4
2050,\xf0\x9f\xab\x92
2051,\xf0\x9f\x8d\xac
2052,\xf0\x9f\xa6\x9d
2053,\xf0\x9f\x93\x84
2054,\xf0\x9f\x95\x8c
2055,\xf0\x9f\x9a\x87
2056,\xf0\x9f\xaa\xaa
2057,\xf0\x9f\xa6\x93
2058,\xf0\x9f\xa5\xad
2059,\xf0\x9f\x9a\x93
2060,\xf0\x9f\xa7\xa2
2061,\xf0\x9f\x9a\x8d
2062,\xf0\x9f\x86\x91
2063,\xf0\x9f\xa4\x95
2064,\xf0\x9f\x96\x95
2065,\xf0\x9f\x91\x9e
2066,\xf0\x9f\xab\xb2
2067,\xf0\x9f\x9a\xa5
2068,\xf0\x9f\x9a\xa8
2069,\xf0\x9f\x8f\xb3
2070,\xf0\x9f\x90\xba
2071,\xf0\x9f\x8e\x81
2072,\xf0\x9f\x88\x82
2073,\xf0\x9f\x92\xb8
2074,\xf0\x9f\x91\x87
2075,\xf0\x9f\x92\xae
2076,\xf0\x9f\xa5\xba
2077,\xf0\x9f\x8d\x9e
2078,\xf0\x9f\xab\xb0
2079,\xf0\x9f\xa5\xb3
2080,\xf0\x9f\xaa\xa3
2081,\xf0\x9f\x97\xa3
2082,\xf0\x9f\xa6\x8c
2083,\xf0\x9f\x93\x85
2084,\xf0\x9f\xa5\xb8
2085,\xf0\x9f\x96\x8a
2086,\xf0\x9f\x87\xb9
2087,\xf0\x9f\x92\xa2
2088,\xf0\x9f\x92\xb5
2089,\xf0\x9f\xa7\x90
2090,\xf0\x9f\x90\xbd
2091,\xf0\x9f\x94\xa8
2092,\xf0\x9f\x8d\x82
2093,\xf0\x9f\x93\xa4
2094,\xf0\x9f\x90\x93
2095,\xf0\x9f\x87\xb8
2096,\xf0\x9f\x98\xb4
2097,\xf0\x9f\xa4\x92
2098,\xf0\x9f\x92\xaf
2099,\xf0\x9f\x9b\xb9
2100,\xf0\x9f\x8c\xb6
2101,\xf0\x9f\x91\xb7
2102,\xf0\x9f\x8e\x8e
2103,\xf0\x9f\xa6\x92
2104,\xf0\x9f\x9b\x8b
2105,\xf0\x9f\x94\x9c
2106,\xf0\x9f\x98\x9b
2107,\xf0\x9f\x94\x9f
2108,\xf0\x9f\x90\x87
2109,\xf0\x9f\x98\x89
2110,\xf0\x9f\x8d\x97
2111,\xf0\x9f\x9a\x95
2112,\xf0\x9f\x93\xa3
2113,\xf0\x9f\x8f\xa1
2114,\xf0\x9f\xa6\x83
2115,\xf0\x9f\x8c\xb2
2116,\xf0\x9f\xa7\xac
2117,\xf0\x9f\x8c\xa8
2118,\xf0\x9f\x91\x8b
2119,\xf0\x9f\x8e\x9b
